a_1,a_2,a_3,a_4,b,y,He_Density
-51.41712335,126.7335771,-121.3474117,44.70766715,13.29965269,0.600719475,0.09014
-51.41728563,126.733977,-121.3477946,44.70780825,13.29969467,0.600698902,0.09014
-51.41744558,126.7343713,-121.3481721,44.70794732,13.29973604,0.60067837,0.09014
-51.41760319,126.7347598,-121.3485441,44.70808437,13.29977681,0.600657881,0.09014
-51.41775847,126.7351425,-121.3489106,44.70821939,13.29981697,0.600637433,0.09014
-51.4179114,126.7355195,-121.3492715,44.70835236,13.29985653,0.600617027,0.09014
-51.41806198,126.7358906,-121.3496269,44.70848329,13.29989548,0.600596663,0.09014
-51.41821021,126.736256,-121.3499767,44.70861218,13.29993382,0.60057634,0.09014
-51.41835607,126.7366155,-121.350321,44.70873901,13.29997155,0.600556059,0.09014
-51.41849957,126.7369692,-121.3506596,44.70886378,13.30000867,0.60053582,0.09014
-51.41864069,126.737317,-121.3509927,44.70898649,13.30004517,0.600515622,0.09014
-51.41877944,126.737659,-121.3513201,44.70910713,13.30008106,0.600495466,0.09014
-51.4189158,126.7379951,-121.3516419,44.7092257,13.30011633,0.600475352,0.09014
-51.41904977,126.7383253,-121.3519581,44.70934219,13.30015098,0.600455279,0.09014
-51.41918135,126.7386496,-121.3522687,44.70945659,13.30018502,0.600435248,0.09014
-51.41931052,126.738968,-121.3525735,44.70956891,13.30021843,0.600415258,0.09014
-51.41943729,126.7392805,-121.3528727,44.70967914,13.30025122,0.600395309,0.09014
-51.41956164,126.739587,-121.3531662,44.70978726,13.30028339,0.600375402,0.09014
-51.41968358,126.7398875,-121.3534539,44.70989329,13.30031493,0.600355537,0.09014
-51.41980309,126.7401821,-121.353736,44.70999721,13.30034584,0.600335713,0.09014
-51.41992017,126.7404707,-121.3540123,44.71009901,13.30037612,0.60031593,0.09014
-51.42003482,126.7407533,-121.3542829,44.71019869,13.30040578,0.600296188,0.09014
-51.42014702,126.7410298,-121.3545477,44.71029626,13.3004348,0.600276488,0.09014
-51.42025678,126.7413004,-121.3548067,44.71039169,13.30046319,0.600256829,0.09014
-51.42036408,126.7415649,-121.35506,44.71048499,13.30049095,0.600237211,0.09014
-51.42046893,126.7418233,-121.3553074,44.71057616,13.30051807,0.600217634,0.09014
-51.42057131,126.7420756,-121.355549,44.71066518,13.30054455,0.600198099,0.09014
-51.42067122,126.7423219,-121.3557848,44.71075206,13.30057039,0.600178604,0.09014
-51.42076866,126.7425621,-121.3560148,44.71083678,13.3005956,0.600159151,0.09013
-51.42086361,126.7427961,-121.3562389,44.71091934,13.30062016,0.600139739,0.09013
-51.42095608,126.743024,-121.3564571,44.71099974,13.30064407,0.600120367,0.09013
-51.42104606,126.7432458,-121.3566695,44.71107798,13.30066735,0.600101037,0.09013
-51.42113353,126.7434614,-121.3568759,44.71115404,13.30068997,0.600081748,0.09013
-51.42121851,126.7436709,-121.3570765,44.71122792,13.30071195,0.6000625,0.09013
-51.42130097,126.7438741,-121.3572711,44.71129963,13.30073328,0.600043292,0.09013
-51.42138092,126.7440712,-121.3574598,44.71136914,13.30075396,0.600024126,0.09013
-51.42145834,126.744262,-121.3576425,44.71143646,13.30077399,0.600005,0.09013
-51.42153324,126.7444466,-121.3578193,44.71150159,13.30079336,0.599985916,0.09013
-51.42160561,126.744625,-121.3579901,44.71156451,13.30081208,0.599966872,0.09013
-51.42167544,126.7447971,-121.3581549,44.71162523,13.30083014,0.599947868,0.09013
-51.42174272,126.744963,-121.3583137,44.71168374,13.30084755,0.599928906,0.09013
-51.42180746,126.7451225,-121.3584664,44.71174002,13.30086429,0.599909984,0.09013
-51.42186964,126.7452758,-121.3586132,44.71179409,13.30088038,0.599891103,0.09013
-51.42192926,126.7454227,-121.3587539,44.71184593,13.3008958,0.599872263,0.09013
-51.42198631,126.7455633,-121.3588885,44.71189553,13.30091056,0.599853463,0.09013
-51.42204079,126.7456976,-121.3590171,44.71194291,13.30092465,0.599834703,0.09013
-51.42209269,126.7458256,-121.3591396,44.71198803,13.30093807,0.599815985,0.09013
-51.42214201,126.7459471,-121.359256,44.71203092,13.30095083,0.599797307,0.09013
-51.42218874,126.7460623,-121.3593663,44.71207155,13.30096292,0.599778669,0.09013
-51.42223287,126.7461711,-121.3594704,44.71210992,13.30097433,0.599760072,0.09013
-51.4222744,126.7462734,-121.3595684,44.71214603,13.30098507,0.599741515,0.09013
-51.42231333,126.7463694,-121.3596603,44.71217988,13.30099514,0.599722999,0.09013
-51.42234964,126.7464589,-121.359746,44.71221145,13.30100454,0.599704523,0.09013
-51.42238334,126.7465419,-121.3598255,44.71224075,13.30101325,0.599686087,0.09013
-51.42241441,126.7466185,-121.3598989,44.71226777,13.30102129,0.599667692,0.09013
-51.42244285,126.7466886,-121.359966,44.7122925,13.30102864,0.599649337,0.09013
-51.42246866,126.7467522,-121.3600269,44.71231494,13.30103532,0.599631022,0.09013
-51.42249183,126.7468093,-121.3600816,44.71233509,13.30104131,0.599612748,0.09013
-51.42251235,126.7468599,-121.36013,44.71235293,13.30104662,0.599594513,0.09013
-51.42253022,126.746904,-121.3601722,44.71236847,13.30105124,0.599576319,0.09013
-51.42254543,126.7469415,-121.3602081,44.71238169,13.30105518,0.599558165,0.09013
-51.42255797,126.7469724,-121.3602377,44.7123926,13.30105842,0.599540051,0.09013
-51.42256785,126.7469967,-121.360261,44.71240119,13.30106098,0.599521977,0.09013
-51.42257506,126.7470145,-121.360278,44.71240746,13.30106284,0.599503944,0.09013
-51.42257958,126.7470256,-121.3602887,44.71241139,13.30106401,0.59948595,0.09013
-51.42258142,126.7470302,-121.360293,44.71241299,13.30106449,0.599467996,0.09013
-51.42258056,126.7470281,-121.360291,44.71241224,13.30106427,0.599450082,0.09013
-51.42257701,126.7470193,-121.3602826,44.71240916,13.30106335,0.599432209,0.09013
-51.42257076,126.7470039,-121.3602679,44.71240372,13.30106173,0.599414375,0.09013
-51.4225618,126.7469818,-121.3602467,44.71239592,13.30105941,0.599396581,0.09013
-51.42255012,126.746953,-121.3602191,44.71238577,13.30105639,0.599378826,0.09013
-51.42253572,126.7469175,-121.3601852,44.71237325,13.30105267,0.599361112,0.09013
-51.4225186,126.7468753,-121.3601448,44.71235836,13.30104824,0.599343437,0.09013
-51.42249874,126.7468264,-121.3600979,44.7123411,13.3010431,0.599325802,0.09013
-51.42247615,126.7467707,-121.3600446,44.71232146,13.30103726,0.599308207,0.09013
-51.42245081,126.7467083,-121.3599848,44.71229943,13.3010307,0.599290652,0.09013
-51.42242273,126.746639,-121.3599185,44.71227501,13.30102344,0.599273136,0.09013
-51.42239189,126.746563,-121.3598457,44.71224819,13.30101546,0.59925566,0.09013
-51.4223583,126.7464802,-121.3597664,44.71221898,13.30100677,0.599238223,0.09013
-51.42232194,126.7463906,-121.3596806,44.71218736,13.30099737,0.599220826,0.09013
-51.4222828,126.7462941,-121.3595883,44.71215334,13.30098725,0.599203469,0.09013
-51.42224089,126.7461908,-121.3594894,44.7121169,13.30097641,0.599186151,0.09013
-51.4221962,126.7460807,-121.3593839,44.71207804,13.30096485,0.599168873,0.09013
-51.42214872,126.7459637,-121.3592718,44.71203675,13.30095256,0.599151634,0.09013
-51.42209845,126.7458397,-121.3591532,44.71199304,13.30093956,0.599134434,0.09013
-51.42204537,126.7457089,-121.3590279,44.71194689,13.30092583,0.599117274,0.09013
-51.42198949,126.7455712,-121.358896,44.7118983,13.30091138,0.599100153,0.09013
-51.4219308,126.7454265,-121.3587575,44.71184727,13.3008962,0.599083072,0.09013
-51.4218693,126.7452749,-121.3586124,44.71179379,13.30088029,0.59906603,0.09013
-51.42180497,126.7451164,-121.3584606,44.71173786,13.30086365,0.599049027,0.09013
-51.42173782,126.7449509,-121.3583021,44.71167947,13.30084628,0.599032063,0.09013
-51.42166783,126.7447783,-121.3581369,44.71161861,13.30082818,0.599015139,0.09013
-51.421595,126.7445988,-121.357965,44.71155529,13.30080934,0.598998253,0.09013
-51.42151933,126.7444123,-121.3577864,44.71148949,13.30078977,0.598981407,0.09013
-51.42144081,126.7442188,-121.3576011,44.71142122,13.30076945,0.5989646,0.09013
-51.42135943,126.7440182,-121.3574091,44.71135046,13.30074841,0.598947833,0.09013
-51.42127519,126.7438106,-121.3572102,44.71127721,13.30072662,0.598931104,0.09013
-51.42118809,126.7435959,-121.3570047,44.71120147,13.30070409,0.598914414,0.09013
-51.42109811,126.7433741,-121.3567923,44.71112323,13.30068081,0.598897763,0.09013
-51.42100525,126.7431452,-121.3565732,44.71104249,13.30065679,0.598881152,0.09013
-51.42090951,126.7429092,-121.3563472,44.71095925,13.30063203,0.598864579,0.09013
-51.42081088,126.7426661,-121.3561144,44.71087348,13.30060652,0.598848045,0.09013
-51.42070935,126.7424159,-121.3558748,44.71078521,13.30058025,0.59883155,0.09013
-51.42060492,126.7421585,-121.3556284,44.71069441,13.30055324,0.598815094,0.09013
-51.42049759,126.7418939,-121.3553751,44.71060108,13.30052548,0.598798676,0.09013
-51.42038734,126.7416222,-121.3551149,44.71050522,13.30049696,0.598782298,0.09013
-51.42027418,126.7413433,-121.3548478,44.71040682,13.30046769,0.598765958,0.09013
-51.42015809,126.7410571,-121.3545738,44.71030588,13.30043766,0.598749657,0.09013
-51.42003907,126.7407638,-121.3542929,44.71020239,13.30040688,0.598733395,0.09013
-51.41991712,126.7404632,-121.3540051,44.71009636,13.30037533,0.598717171,0.09013
-51.41979223,126.7401553,-121.3537104,44.70998776,13.30034303,0.598700986,0.09013
-51.41966439,126.7398402,-121.3534087,44.7098766,13.30030996,0.59868484,0.09013
-51.4195336,126.7395179,-121.3531,44.70976288,13.30027613,0.598668732,0.09013
-51.41939985,126.7391882,-121.3527843,44.70964659,13.30024154,0.598652663,0.09013
-51.41926314,126.7388512,-121.3524617,44.70952772,13.30020618,0.598636632,0.09013
-51.41912347,126.738507,-121.352132,44.70940627,13.30017005,0.59862064,0.09013
-51.41898081,126.7381554,-121.3517954,44.70928223,13.30013315,0.598604687,0.09013
-51.41883518,126.7377964,-121.3514517,44.7091556,13.30009548,0.598588771,0.09013
-51.41868656,126.7374301,-121.3511009,44.70902637,13.30005704,0.598572894,0.09013
-51.41853495,126.7370564,-121.3507431,44.70889455,13.30001782,0.598557056,0.09013
-51.41838035,126.7366753,-121.3503782,44.70876012,13.29997783,0.598541256,0.09013
-51.41822274,126.7362868,-121.3500063,44.70862308,13.29993706,0.598525494,0.09013
-51.41806212,126.735891,-121.3496272,44.70848342,13.29989552,0.598509771,0.09013
-51.41789849,126.7354876,-121.349241,44.70834114,13.29985319,0.598494085,0.09013
-51.41773185,126.7350769,-121.3488477,44.70819624,13.29981009,0.598478438,0.09013
-51.41756217,126.7346587,-121.3484473,44.70804871,13.2997662,0.59846283,0.09013
-51.41738947,126.734233,-121.3480397,44.70789854,13.29972153,0.598447259,0.09013
-51.41721373,126.7337998,-121.347625,44.70774573,13.29967607,0.598431727,0.09013
-51.41703495,126.7333592,-121.347203,44.70759028,13.29962983,0.598416232,0.09013
-51.41685312,126.732911,-121.3467739,44.70743218,13.29958279,0.598400776,0.09013
-51.41666824,126.7324553,-121.3463376,44.70727142,13.29953497,0.598385358,0.09013
-51.4164803,126.7319921,-121.345894,44.70710801,13.29948636,0.598369977,0.09013
-51.4162893,126.7315213,-121.3454432,44.70694193,13.29943696,0.598354635,0.09013
-51.41609523,126.7310429,-121.3449852,44.70677318,13.29938676,0.598339331,0.09013
-51.41589808,126.730557,-121.3445199,44.70660176,13.29933576,0.598324065,0.09013
-51.41569785,126.7300635,-121.3440474,44.70642766,13.29928397,0.598308836,0.09013
-51.41549453,126.7295623,-121.3435676,44.70625088,13.29923138,0.598293646,0.09013
-51.41528813,126.7290536,-121.3430804,44.7060714,13.29917799,0.598278493,0.09013
-51.41507862,126.7285372,-121.342586,44.70588924,13.2991238,0.598263378,0.09013
-51.41486602,126.7280132,-121.3420842,44.70570437,13.29906881,0.598248301,0.09013
-51.4146503,126.7274815,-121.3415751,44.70551681,13.29901301,0.598233262,0.09014
-51.41443147,126.7269421,-121.3410587,44.70532653,13.29895641,0.59821826,0.09014
-51.41420952,126.726395,-121.3405348,44.70513354,13.298899,0.598203296,0.09014
-51.41398444,126.7258402,-121.3400037,44.70493784,13.29884078,0.59818837,0.09014
-51.41375623,126.7252778,-121.3394651,44.70473941,13.29878175,0.598173481,0.09014
-51.41352489,126.7247075,-121.3389191,44.70453825,13.29872191,0.59815863,0.09014
-51.4132904,126.7241296,-121.3383657,44.70433436,13.29866126,0.598143817,0.09014
-51.41305277,126.7235438,-121.3378049,44.70412774,13.29859979,0.598129041,0.09014
-51.41281198,126.7229503,-121.3372366,44.70391837,13.29853751,0.598114303,0.09014
-51.41256804,126.7223491,-121.3366609,44.70370626,13.29847441,0.598099602,0.09014
-51.41232093,126.72174,-121.3360777,44.70349139,13.29841049,0.598084939,0.09014
-51.41207064,126.7211231,-121.335487,44.70327377,13.29834575,0.598070313,0.09014
-51.41181719,126.7204984,-121.3348888,44.70305339,13.29828019,0.598055724,0.09014
-51.41156055,126.7198658,-121.3342831,44.70283024,13.29821381,0.598041173,0.09014
-51.41130072,126.7192254,-121.3336699,44.70260432,13.2981466,0.598026659,0.09014
-51.41103771,126.7185771,-121.3330492,44.70237562,13.29807857,0.598012182,0.09014
-51.41077149,126.7179209,-121.3324209,44.70214415,13.29800971,0.597997743,0.09014
-51.41050207,126.7172568,-121.3317851,44.70190988,13.29794002,0.597983341,0.09014
-51.41022944,126.7165849,-121.3311416,44.70167283,13.2978695,0.597968976,0.09014
-51.4099536,126.715905,-121.3304906,44.70143298,13.29779815,0.597954648,0.09014
-51.40967454,126.7152171,-121.329832,44.70119033,13.29772597,0.597940358,0.09014
-51.40939225,126.7145213,-121.3291658,44.70094488,13.29765295,0.597926105,0.09014
-51.40910673,126.7138176,-121.328492,44.70069662,13.2975791,0.597911888,0.09014
-51.40881797,126.7131058,-121.3278105,44.70044554,13.29750441,0.597897709,0.09014
-51.40852597,126.7123861,-121.3271213,44.70019164,13.29742888,0.597883567,0.09014
-51.40823072,126.7116584,-121.3264245,44.69993492,13.29735251,0.597869462,0.09014
-51.40793222,126.7109226,-121.32572,44.69967537,13.2972753,0.597855394,0.09014
-51.40763046,126.7101789,-121.3250079,44.69941299,13.29719724,0.597841362,0.09015
-51.40732543,126.709427,-121.324288,44.69914776,13.29711834,0.597827368,0.09015
-51.40701713,126.7086671,-121.3235604,44.6988797,13.2970386,0.597813411,0.09015
-51.40670556,126.7078992,-121.3228251,44.69860878,13.29695801,0.59779949,0.09015
-51.40639071,126.7071231,-121.322082,44.69833501,13.29687657,0.597785607,0.09015
-51.40607257,126.7063389,-121.3213312,44.69805839,13.29679428,0.59777176,0.09015
-51.40575113,126.7055467,-121.3205726,44.6977789,13.29671113,0.597757949,0.09015
-51.4054264,126.7047463,-121.3198062,44.69749654,13.29662714,0.597744176,0.09015
-51.40509837,126.7039377,-121.319032,44.69721131,13.29654229,0.597730439,0.09015
-51.40476702,126.703121,-121.31825,44.69692321,13.29645658,0.597716739,0.09015
-51.40443237,126.7022962,-121.3174602,44.69663222,13.29637002,0.597703076,0.09015
-51.40409439,126.7014631,-121.3166625,44.69633834,13.2962826,0.597689449,0.09015
-51.40375029,126.700615,-121.3158505,44.69603915,13.29619359,0.597675942,0.09015
-51.40339732,126.699745,-121.3150174,44.69573223,13.29610229,0.597662637,0.09015
-51.40303548,126.6988531,-121.3141635,44.69541761,13.2960087,0.597649534,0.09015
-51.4026648,126.6979394,-121.3132886,44.6950953,13.29591282,0.597636632,0.09015
-51.40228531,126.6970041,-121.312393,44.69476533,13.29581466,0.59762393,0.09015
-51.40189703,126.696047,-121.3114767,44.69442772,13.29571422,0.597611429,0.09015
-51.40149998,126.6950684,-121.3105396,44.69408248,13.29561152,0.597599127,0.09015
-51.40109419,126.6940682,-121.3095819,44.69372964,13.29550656,0.597587024,0.09016
-51.40067968,126.6930465,-121.3086036,44.69336923,13.29539934,0.597575119,0.09016
-51.40025648,126.6920034,-121.3076049,44.69300125,13.29528988,0.597563413,0.09016
-51.39982461,126.6909389,-121.3065856,44.69262573,13.29517817,0.597551904,0.09016
-51.39938409,126.6898531,-121.305546,44.69224269,13.29506422,0.597540591,0.09016
-51.39893495,126.6887461,-121.304486,44.69185216,13.29494805,0.597529476,0.09016
-51.39847721,126.6876178,-121.3034057,44.69145415,13.29482965,0.597518555,0.09016
-51.39801089,126.6864684,-121.3023051,44.69104869,13.29470903,0.597507831,0.09016
-51.39753603,126.685298,-121.3011844,44.69063579,13.2945862,0.597497301,0.09016
-51.39705264,126.6841065,-121.3000436,44.69021548,13.29446116,0.597486965,0.09016
-51.39656075,126.6828941,-121.2988827,44.68978777,13.29433393,0.597476823,0.09016
-51.39606037,126.6816608,-121.2977018,44.68935269,13.2942045,0.597466874,0.09016
-51.39555155,126.6804066,-121.2965009,44.68891026,13.29407289,0.597457118,0.09016
-51.39503429,126.6791317,-121.2952802,44.68846051,13.29393909,0.597447553,0.09016
-51.39450863,126.677836,-121.2940396,44.68800344,13.29380313,0.597438181,0.09017
-51.39397459,126.6765197,-121.2927792,44.68753908,13.29366499,0.597428999,0.09017
-51.39343218,126.6751828,-121.2914991,44.68706746,13.29352469,0.597420008,0.09017
-51.39288145,126.6738253,-121.2901994,44.68658859,13.29338223,0.597411207,0.09017
-51.3923224,126.6724474,-121.28888,44.68610249,13.29323763,0.597402595,0.09017
-51.39175507,126.671049,-121.287541,44.68560919,13.29309088,0.597394173,0.09017
-51.39117947,126.6696303,-121.2861826,44.6851087,13.292942,0.597385938,0.09017
-51.39059564,126.6681912,-121.2848047,44.68460106,13.29279098,0.597377892,0.09017
-51.3900036,126.6667319,-121.2834075,44.68408627,13.29263784,0.597370032,0.09017
-51.38940336,126.6652525,-121.2819909,44.68356436,13.29248259,0.59736236,0.09017
-51.38879496,126.6637529,-121.280555,44.68303535,13.29232522,0.597354874,0.09017
-51.38817842,126.6622332,-121.2790999,44.68249926,13.29216574,0.597347573,0.09018
-51.38755376,126.6606936,-121.2776257,44.68195611,13.29200417,0.597340458,0.09018
-51.38692101,126.6591339,-121.2761324,44.68140593,13.2918405,0.597333528,0.09018
-51.38628019,126.6575544,-121.27462,44.68084873,13.29167474,0.597326781,0.09018
-51.38563132,126.6559551,-121.2730886,44.68028454,13.2915069,0.597320218,0.09018
-51.38497444,126.654336,-121.2715383,44.67971337,13.29133699,0.597313839,0.09018
-51.38430955,126.6526972,-121.2699692,44.67913525,13.29116501,0.597307642,0.09018
-51.3836367,126.6510387,-121.2683812,44.67855019,13.29099097,0.597301626,0.09018
-51.3829559,126.6493607,-121.2667745,44.67795823,13.29081487,0.597295793,0.09018
-51.38226717,126.6476631,-121.265149,44.67735937,13.29063673,0.59729014,0.09019
-51.38157054,126.645946,-121.263505,44.67675365,13.29045653,0.597284668,0.09019
-51.38086604,126.6442096,-121.2618423,44.67614108,13.29027431,0.597279375,0.09019
-51.38015369,126.6424538,-121.2601611,44.67552168,13.29009005,0.597274262,0.09019
-51.3794335,126.6406786,-121.2584614,44.67489547,13.28990376,0.597269328,0.09019
-51.37870552,126.6388843,-121.2567433,44.67426248,13.28971546,0.597264572,0.09019
-51.37796976,126.6370708,-121.2550069,44.67362273,13.28952515,0.597259993,0.09019
-51.37722624,126.6352382,-121.2532521,44.67297624,13.28933283,0.597255592,0.09019
